dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_updated,description,website,entity_id,cusip,isin
58329,2015-09-14,Goldman Sachs,552254,38124,https://www.linkedin.com/company/1382,Investment Banking,2015-09-14 00:00:00+00,2015-09-14 00:00:00+00,,,,,
58329,2015-09-15,Goldman Sachs,552862,38141,https://www.linkedin.com/company/1382,Investment Banking,2015-09-15 00:00:00+00,2015-09-15 00:00:00+00,,,,,
58363,2015-09-16,United Technologies,59157,14982,https://www.linkedin.com/company/2426,Aviation & Aerospace,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58366,2015-09-16,Novo Nordisk,336175,26448,https://www.linkedin.com/company/2227,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58371,2015-09-16,"Lowe's Companies, Inc.",134255,62574,https://www.linkedin.com/company/4128,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58382,2015-09-16,UnitedHealth Group,221288,77108,https://www.linkedin.com/company/1720,Hospital & Health Care,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58400,2015-09-16,McKesson,128090,17520,https://www.linkedin.com/company/1900,Hospital & Health Care,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58433,2015-09-16,BBVA,109420,40933,https://www.linkedin.com/company/4860,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58434,2015-09-16,IBM,2542182,414139,https://www.linkedin.com/company/1009,Information Technology and Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58401,2015-09-16,MasterCard,147619,9658,https://www.linkedin.com/company/3015,Information Technology and Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58435,2015-09-16,Sanofi,557299,73499,https://www.linkedin.com/company/1642,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58436,2015-09-16,Novartis,731936,89478,https://www.linkedin.com/company/1406,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58383,2015-09-16,Cisco,1049264,78948,https://www.linkedin.com/company/1063,Computer Networking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58402,2015-09-16,GE,1017650,176829,https://www.linkedin.com/company/1015,Electrical/Electronic Manufacturing,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58437,2015-09-16,RBC,179389,56844,https://www.linkedin.com/company/1808,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58438,2015-09-16,Priceline.com,15595,761,https://www.linkedin.com/company/7451,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58403,2015-09-16,Philip Morris International,183040,19151,https://www.linkedin.com/company/1912,Tobacco,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58439,2015-09-16,Intel Corporation,635955,102065,https://www.linkedin.com/company/1053,Semiconductors,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58440,2015-09-16,ConocoPhillips,420033,18919,https://www.linkedin.com/company/3600,Oil & Energy,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58372,2015-09-16,TJ Maxx,14914,7021,https://www.linkedin.com/company/5122,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58384,2015-09-16,Ford Motor Company,665022,82220,https://www.linkedin.com/company/1483,Automotive,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58404,2015-09-16,The Walt Disney Company,683257,80559,https://www.linkedin.com/company/1292,Entertainment,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58441,2015-09-16,Procter & Gamble,1339929,71045,https://www.linkedin.com/company/1116,Consumer Goods,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58442,2015-09-16,BHP Billiton,201661,21021,https://www.linkedin.com/company/4509,Mining & Metals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58405,2015-09-16,McDonald's Corporation,244392,84554,https://www.linkedin.com/company/2677,Restaurants,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58443,2015-09-16,Amazon,1311936,84671,https://www.linkedin.com/company/1586,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58444,2015-09-16,Banco Santander,290743,70869,https://www.linkedin.com/company/2873,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58386,2015-09-16,The Dow Chemical Company,220191,27650,https://www.linkedin.com/company/2562,Chemicals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58406,2015-09-16,Apple,2587280,103924,https://www.linkedin.com/company/162479,Consumer Electronics,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58445,2015-09-16,TOTAL,620977,34275,https://www.linkedin.com/company/1818,Oil & Energy,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58446,2015-09-16,HSBC,725045,138800,https://www.linkedin.com/company/1241,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58407,2015-09-16,3M,486434,42145,https://www.linkedin.com/company/1864,Mechanical or Industrial Engineering,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58447,2015-09-16,Simon Property Group,28176,3024,https://www.linkedin.com/company/165978,Real Estate,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58448,2015-09-16,Google,3615989,67682,https://www.linkedin.com/company/1441,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58367,2015-09-16,Honeywell,472900,83058,https://www.linkedin.com/company/1344,Electrical/Electronic Manufacturing,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58373,2015-09-16,Toyota Motor Corporation,284390,21441,https://www.linkedin.com/company/2109,Automotive,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58387,2015-09-16,Visa,204284,8154,https://www.linkedin.com/company/2190,Information Technology and Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58408,2015-09-16,Walmart,600109,229631,https://www.linkedin.com/company/2646,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58449,2015-09-16,Texas Instruments,159939,21096,https://www.linkedin.com/company/1397,Semiconductors,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58451,2015-09-16,Duke Energy Corporation,80805,16232,https://www.linkedin.com/company/4066,Utilities,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58409,2015-09-16,Biogen,82788,6482,https://www.linkedin.com/company/3961,Biotechnology,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58452,2015-09-16,Chevron,993927,53695,https://www.linkedin.com/company/2192,Oil & Energy,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58453,2015-09-16,Hewlett-Packard,2129199,275382,https://www.linkedin.com/company/1025,Information Technology and Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58388,2015-09-16,Eli Lilly and Company,312081,34059,https://www.linkedin.com/company/1663,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58410,2015-09-16,Oracle,1556764,140461,https://www.linkedin.com/company/1028,Information Technology and Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58454,2015-09-16,Teva Pharmaceuticals,135942,20699,https://www.linkedin.com/company/5239,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58455,2015-09-16,Morgan Stanley,392192,60840,https://www.linkedin.com/company/497017,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58411,2015-09-16,Ambev,236410,12582,https://www.linkedin.com/company/162402,Food & Beverages,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58456,2015-09-16,U.S. Bank,105109,37803,https://www.linkedin.com/company/2532,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58457,2015-09-16,Starbucks,598627,59532,https://www.linkedin.com/company/2271,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58374,2015-09-16,Anheuser-Busch InBev,82823,32900,https://www.linkedin.com/company/255188,Consumer Goods,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58389,2015-09-16,BlackRock,208833,12926,https://www.linkedin.com/company/4764,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58412,2015-09-16,Citi,872482,144588,https://www.linkedin.com/company/11448,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58458,2015-09-16,Gilead Sciences,90638,7885,https://www.linkedin.com/company/163993,Biotechnology,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58459,2015-09-16,Celgene,94245,6139,https://www.linkedin.com/company/8348,Biotechnology,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58413,2015-09-16,Vodafone,523186,78261,https://www.linkedin.com/company/1217,Telecommunications,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58460,2015-09-16,Pfizer,1072572,76990,https://www.linkedin.com/company/1185,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58461,2015-09-16,The Home Depot,213605,65474,https://www.linkedin.com/company/1534,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58390,2015-09-16,ExxonMobil,693869,41627,https://www.linkedin.com/company/1689,Oil & Energy,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58414,2015-09-16,Prudential Financial,77425,19910,https://www.linkedin.com/company/1852,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58463,2015-09-16,Costco Wholesale,112642,28762,https://www.linkedin.com/company/163225,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58466,2015-09-16,Express Scripts,68030,15759,https://www.linkedin.com/company/4969,Hospital & Health Care,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58415,2015-09-16,Scotiabank,142360,35426,https://www.linkedin.com/company/3139,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58467,2015-09-16,Thermo Fisher Scientific,114362,21725,https://www.linkedin.com/company/3081,Research,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58468,2015-09-16,Diageo,353333,20208,https://www.linkedin.com/company/2496,Wine and Spirits,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58329,2015-09-16,Goldman Sachs,553592,38145,https://www.linkedin.com/company/1382,Investment Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58375,2015-09-16,Target,456801,86868,https://www.linkedin.com/company/1512,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58391,2015-09-16,Mylan,63789,11842,https://www.linkedin.com/company/14264,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58416,2015-09-16,Salesforce,495901,17212,https://www.linkedin.com/company/3185,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58469,2015-09-16,AbbVie,112156,19891,https://www.linkedin.com/company/1304385,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58470,2015-09-16,Kinder Morgan,47439,5823,https://www.linkedin.com/company/11169,Oil & Energy,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58417,2015-09-16,Comcast,136991,30478,https://www.linkedin.com/company/1703,Media Production,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58471,2015-09-16,The Coca-Cola Company,857418,52495,https://www.linkedin.com/company/1694,Food & Beverages,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58472,2015-09-16,Bank of America,624321,198003,https://www.linkedin.com/company/1123,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58392,2015-09-16,China Mobile,10697,6999,https://www.linkedin.com/company/18257,Telecommunications,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58418,2015-09-16,Lloyds Banking Group,121084,44251,https://www.linkedin.com/company/417361,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58473,2015-09-16,Merck,458656,58343,https://www.linkedin.com/company/1486,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58474,2015-09-16,AT&T,494742,171960,https://www.linkedin.com/company/1052,Telecommunications,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58419,2015-09-16,Bristol-Myers Squibb,283440,24932,https://www.linkedin.com/company/1773,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58476,2015-09-16,GSK,693144,76596,https://www.linkedin.com/company/1399,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58477,2015-09-16,General Motors,561934,83544,https://www.linkedin.com/company/1472,Automotive,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58369,2015-09-16,JPMorgan Chase & Co.,661085,189718,https://www.linkedin.com/company/1068,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58393,2015-09-16,Qualcomm,219167,27673,https://www.linkedin.com/company/2017,Wireless,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58420,2015-09-16,DIRECTV,77896,13498,https://www.linkedin.com/company/3744,Telecommunications,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58478,2015-09-16,Alibaba.com,92910,7245,https://www.linkedin.com/company/14160,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58481,2015-09-16,SAP,650148,71271,https://www.linkedin.com/company/1115,Computer Software,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58482,2015-09-16,Union Pacific Railroad,48560,12288,https://www.linkedin.com/company/5992,Transportation/Trucking/Railroad,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58421,2015-09-16,ING,58875,43443,https://www.linkedin.com/company/2594164,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58488,2015-09-16,Activision,68358,2312,https://www.linkedin.com/company/4048,Computer Games,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58376,2015-09-16,Unilever,1719887,76272,https://www.linkedin.com/company/1248,Consumer Goods,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58422,2015-09-16,Royal Bank of Scotland,236381,53860,https://www.linkedin.com/company/1730,Banking,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58495,2015-09-16,Dropbox,113269,1569,https://www.linkedin.com/company/167251,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58498,2015-09-16,Weight Watchers,19111,6174,https://www.linkedin.com/company/7428,"Health, Wellness and Fitness",2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58394,2015-09-16,Accenture,2063480,258009,https://www.linkedin.com/company/1033,Information Technology and Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58506,2015-09-16,"Snapchat, Inc.",28625,481,https://www.linkedin.com/company/3186630,Computer Software,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58423,2015-09-16,Lockheed Martin,381762,76031,https://www.linkedin.com/company/1319,Defense & Space,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58508,2015-09-16,BNY Mellon,116125,31199,https://www.linkedin.com/company/162750,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58362,2015-09-16,Microsoft,2539829,123785,https://www.linkedin.com/company/1035,Computer Software,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58380,2015-09-16,Barclays,335293,48443,https://www.linkedin.com/company/1426,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58395,2015-09-16,American Express,379676,51138,https://www.linkedin.com/company/1277,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58424,2015-09-16,UBS,291849,53979,https://www.linkedin.com/company/1214,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58509,2015-09-16,Foot Locker,25869,1135,https://www.linkedin.com/company/163864,Retail,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58512,2015-09-16,Spotify,124889,1937,https://www.linkedin.com/company/207470,Computer Software,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58425,2015-09-16,MetLife,165551,36620,https://www.linkedin.com/company/2213,Insurance,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58396,2015-09-16,Boeing,495690,96273,https://www.linkedin.com/company/1384,Aviation & Aerospace,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58426,2015-09-16,CVS Health,141548,45860,https://www.linkedin.com/company/4680,Pharmaceuticals,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58427,2015-09-16,PNC,91531,36686,https://www.linkedin.com/company/4167,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58364,2015-09-16,Altria,16309,3417,https://www.linkedin.com/company/6414,Consumer Goods,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58398,2015-09-16,Wells Fargo,430347,184715,https://www.linkedin.com/company/1235,Financial Services,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58429,2015-09-16,Nike,859887,35947,https://www.linkedin.com/company/2029,Sporting Goods,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58430,2015-09-16,Johnson & Johnson,958702,91209,https://www.linkedin.com/company/1207,Hospital & Health Care,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58370,2015-09-16,Amgen,187799,19966,https://www.linkedin.com/company/2068,Biotechnology,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58431,2015-09-16,PepsiCo,1016316,82648,https://www.linkedin.com/company/1431,Food & Beverages,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58381,2015-09-16,Colgate Palmolive,217136,18773,https://www.linkedin.com/company/2748,Consumer Goods,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58399,2015-09-16,Medtronic,276773,50898,https://www.linkedin.com/company/1841,Medical Devices,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58432,2015-09-16,Facebook,1036121,10893,https://www.linkedin.com/company/10667,Internet,2015-09-16 00:00:00+00,2015-09-16 00:00:00+00,,,,,
58534,2015-09-17,L Brands,78649,28599,https://www.linkedin.com/company/2250,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58433,2015-09-17,BBVA,109576,40943,https://www.linkedin.com/company/4860,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58535,2015-09-17,Shire,62934,5859,https://www.linkedin.com/company/5541,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58536,2015-09-17,"Anthem, Inc.",53851,17958,https://www.linkedin.com/company/2619,Insurance,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58537,2015-09-17,Raytheon,176536,31531,https://www.linkedin.com/company/1505,Defense & Space,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58400,2015-09-17,McKesson,128183,17526,https://www.linkedin.com/company/1900,Hospital & Health Care,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58434,2015-09-17,IBM,2543905,414181,https://www.linkedin.com/company/1009,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58435,2015-09-17,Sanofi,557863,73535,https://www.linkedin.com/company/1642,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58538,2015-09-17,BB&T,64960,17234,https://www.linkedin.com/company/4672,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58539,2015-09-17,Caterpillar Inc.,301670,36196,https://www.linkedin.com/company/2622,Machinery,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58542,2015-09-17,PPG Industries,85795,15624,https://www.linkedin.com/company/4857,Chemicals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58382,2015-09-17,UnitedHealth Group,221529,77145,https://www.linkedin.com/company/1720,Hospital & Health Care,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58401,2015-09-17,MasterCard,147750,9667,https://www.linkedin.com/company/3015,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58436,2015-09-17,Novartis,732512,89476,https://www.linkedin.com/company/1406,Pharmaceuticals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58543,2015-09-17,Asbury Automotive Group,4363,1901,https://www.linkedin.com/company/31480,Automotive,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58544,2015-09-17,LyondellBasell,41439,7316,https://www.linkedin.com/company/5667,Chemicals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58437,2015-09-17,RBC,179496,56848,https://www.linkedin.com/company/1808,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58545,2015-09-17,Cognizant,707638,157744,https://www.linkedin.com/company/1680,Information Technology and Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58402,2015-09-17,GE,1018408,176869,https://www.linkedin.com/company/1015,Electrical/Electronic Manufacturing,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58546,2015-09-17,State Street,102082,25884,https://www.linkedin.com/company/1767,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58438,2015-09-17,Priceline.com,15618,763,https://www.linkedin.com/company/7451,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58547,2015-09-17,Public Storage,4480,1673,https://www.linkedin.com/company/16670,Real Estate,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58439,2015-09-17,Intel Corporation,636381,102097,https://www.linkedin.com/company/1053,Semiconductors,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58548,2015-09-17,"Alexion Pharmaceuticals, Inc.",42978,1829,https://www.linkedin.com/company/16750,Biotechnology,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58549,2015-09-17,Cigna,69476,17894,https://www.linkedin.com/company/2490,"Health, Wellness and Fitness",2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58383,2015-09-17,Cisco,1049955,78955,https://www.linkedin.com/company/1063,Computer Networking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58403,2015-09-17,Philip Morris International,183288,19153,https://www.linkedin.com/company/1912,Tobacco,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58550,2015-09-17,Kimberly-Clark,264977,21937,https://www.linkedin.com/company/3439,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58371,2015-09-17,"Lowe's Companies, Inc.",134361,62582,https://www.linkedin.com/company/4128,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58440,2015-09-17,ConocoPhillips,420401,18914,https://www.linkedin.com/company/3600,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58551,2015-09-17,Suncor Energy,148220,12302,https://www.linkedin.com/company/7866,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58552,2015-09-17,McGraw Hill Financial,43134,16299,https://www.linkedin.com/company/2934,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58554,2015-09-17,Avago Technologies,19243,3473,https://www.linkedin.com/company/162592,Semiconductors,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58441,2015-09-17,Procter & Gamble,1341127,71036,https://www.linkedin.com/company/1116,Consumer Goods,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58555,2015-09-17,T-Mobile,166463,37618,https://www.linkedin.com/company/1392,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58556,2015-09-17,Ericsson,757783,114514,https://www.linkedin.com/company/1060,Telecommunications,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58404,2015-09-17,The Walt Disney Company,683801,80566,https://www.linkedin.com/company/1292,Entertainment,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58442,2015-09-17,BHP Billiton,201833,21030,https://www.linkedin.com/company/4509,Mining & Metals,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58557,2015-09-17,eBay,198080,21058,https://www.linkedin.com/company/1481,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58443,2015-09-17,Amazon,1313161,84716,https://www.linkedin.com/company/1586,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58558,2015-09-17,Adobe,473652,12979,https://www.linkedin.com/company/1480,Computer Software,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58559,2015-09-17,Intercontinental Exchange,13082,737,https://www.linkedin.com/company/252398,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58384,2015-09-17,Ford Motor Company,665644,82279,https://www.linkedin.com/company/1483,Automotive,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58405,2015-09-17,McDonald's Corporation,244585,84625,https://www.linkedin.com/company/2677,Restaurants,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58444,2015-09-17,Banco Santander,290922,70917,https://www.linkedin.com/company/2873,Banking,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58560,2015-09-17,The Blackstone Group,84478,2218,https://www.linkedin.com/company/7834,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58561,2015-09-17,ITW,24185,3248,https://www.linkedin.com/company/9652,Machinery,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58445,2015-09-17,TOTAL,621529,34299,https://www.linkedin.com/company/1818,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58562,2015-09-17,American Airlines,182897,35311,https://www.linkedin.com/company/2640,Airlines/Aviation,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58563,2015-09-17,Valero Energy Corporation,46377,5905,https://www.linkedin.com/company/252536,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58406,2015-09-17,Apple,2589443,103961,https://www.linkedin.com/company/162479,Consumer Electronics,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58566,2015-09-17,IAC,10918,7051,https://www.linkedin.com/company/3700,Internet,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58372,2015-09-17,TJ Maxx,14946,7024,https://www.linkedin.com/company/5122,Retail,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58446,2015-09-17,HSBC,725563,138841,https://www.linkedin.com/company/1241,Financial Services,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
58567,2015-09-17,Marathon Petroleum Corporation,28198,5094,https://www.linkedin.com/company/13856,Oil & Energy,2015-09-17 00:00:00+00,2015-09-17 00:00:00+00,,,,,
